,meter_id,month,reading
0,HNRYELODWXA.T,1,0.0
1,HNRYELODWXA.T,2,0.0
2,HNRYELODWXA.T,3,0.0
3,HNRYELODWXA.T,4,0.0
4,HNRYELODWXA.T,5,0.0
5,HNRYELODWXA.T,6,0.0
6,HNRYELODWXA.T,7,0.0
7,HNRYELODWXA.T,8,0.0
8,HNRYELODWXA.T,9,0.0
9,HNRYELODWXA.T,10,0.0
10,HNRYELODWXA.T,11,0.0
11,HNRYELODWXA.T,12,0.0
