,meter_id,month,reading
0,CE20WLODWXA.T,1,32091.20999999997
1,CE20WLODWXA.T,2,29204.089000000014
2,CE20WLODWXA.T,3,30874.594000000052
3,CE20WLODWXA.T,4,27678.609460000007
4,CE20WLODWXA.T,5,29927.58341999998
5,CE20WLODWXA.T,6,37226.168200000015
6,CE20WLODWXA.T,7,48308.806789999966
7,CE20WLODWXA.T,8,38394.32275999998
8,CE20WLODWXA.T,9,33432.22718999999
9,CE20WLODWXA.T,10,30180.77030000001
10,CE20WLODWXA.T,11,29447.860270000005
11,CE20WLODWXA.T,12,32604.942479999998
