,meter_id,month,reading
0,PL11W14WLODWXA.T,1,22716.94200000006
1,PL11W14WLODWXA.T,2,21234.965000000007
2,PL11W14WLODWXA.T,3,22821.553999999975
3,PL11W14WLODWXA.T,4,21047.323130000113
4,PL11W14WLODWXA.T,5,22099.781909999983
5,PL11W14WLODWXA.T,6,25895.778089999996
6,PL11W14WLODWXA.T,7,33968.46788
7,PL11W14WLODWXA.T,8,26039.021970000053
8,PL11W14WLODWXA.T,9,22184.503389999918
9,PL11W14WLODWXA.T,10,21276.4773
10,PL11W14WLODWXA.T,11,21023.581720000042
11,PL11W14WLODWXA.T,12,22761.59218999998
