,meter_id,month,reading
0,GR2BLODWXA.T,1,61202.01099999996
1,GR2BLODWXA.T,2,55921.674999999996
2,GR2BLODWXA.T,3,59257.185000000056
3,GR2BLODWXA.T,4,53319.35471999998
4,GR2BLODWXA.T,5,60072.51238000001
5,GR2BLODWXA.T,6,76221.16187000005
6,GR2BLODWXA.T,7,98463.83469999989
7,GR2BLODWXA.T,8,79526.68924
8,GR2BLODWXA.T,9,68653.37133
9,GR2BLODWXA.T,10,59297.57844
10,GR2BLODWXA.T,11,55825.16881999992
11,GR2BLODWXA.T,12,58477.569199999976
