,meter_id,month,reading
0,HG3MLODWXA.T,1,112558.86600000004
1,HG3MLODWXA.T,2,101835.132
2,HG3MLODWXA.T,3,107571.32199999999
3,HG3MLODWXA.T,4,100254.64399999985
4,HG3MLODWXA.T,5,110098.97049999998
5,HG3MLODWXA.T,6,132733.5739
6,HG3MLODWXA.T,7,164169.8995000001
7,HG3MLODWXA.T,8,135421.9634000001
8,HG3MLODWXA.T,9,118109.0906
9,HG3MLODWXA.T,10,108754.11860999992
10,HG3MLODWXA.T,11,103455.60030000017
11,HG3MLODWXA.T,12,110732.78949999984
