,meter_id,month,reading
0,GS19WLODWXA.T,1,0.0
1,GS19WLODWXA.T,2,0.0
2,GS19WLODWXA.T,3,0.0
3,GS19WLODWXA.T,4,0.0
4,GS19WLODWXA.T,5,0.0
5,GS19WLODWXA.T,6,0.0
6,GS19WLODWXA.T,7,0.0
7,GS19WLODWXA.T,8,0.0
8,GS19WLODWXA.T,9,0.0
9,GS19WLODWXA.T,10,18765.665320000015
10,GS19WLODWXA.T,11,37489.78675999999
11,GS19WLODWXA.T,12,40506.51595
