,meter_id,month,reading
0,BN110BLODWXA.T,1,54298.77600000003
1,BN110BLODWXA.T,2,49992.909
2,BN110BLODWXA.T,3,52839.56799999995
3,BN110BLODWXA.T,4,48301.246559999985
4,BN110BLODWXA.T,5,52000.50714000002
5,BN110BLODWXA.T,6,63105.66290999995
6,BN110BLODWXA.T,7,82590.85938000007
7,BN110BLODWXA.T,8,67225.36787
8,BN110BLODWXA.T,9,58752.71837000002
9,BN110BLODWXA.T,10,53024.15414999996
10,BN110BLODWXA.T,11,50722.200949999984
11,BN110BLODWXA.T,12,54416.10370000006
