,meter_id,month,reading
0,SE227MLODWXA.T,1,0.0
1,SE227MLODWXA.T,2,0.0
2,SE227MLODWXA.T,3,0.0
3,SE227MLODWXA.T,4,0.0
4,SE227MLODWXA.T,5,0.0
5,SE227MLODWXA.T,6,0.0
6,SE227MLODWXA.T,7,0.0
7,SE227MLODWXA.T,8,0.0
8,SE227MLODWXA.T,9,0.0
9,SE227MLODWXA.T,10,18316.474909999997
10,SE227MLODWXA.T,11,35140.471229999996
11,SE227MLODWXA.T,12,37175.17858000002
