,meter_id,month,reading
0,FH33RLODWXA.T,1,0.0
1,FH33RLODWXA.T,2,0.0
2,FH33RLODWXA.T,3,0.0
3,FH33RLODWXA.T,4,0.0
4,FH33RLODWXA.T,5,0.0
5,FH33RLODWXA.T,6,0.0
6,FH33RLODWXA.T,7,0.0
7,FH33RLODWXA.T,8,0.0
8,FH33RLODWXA.T,9,0.0
9,FH33RLODWXA.T,10,0.0
10,FH33RLODWXA.T,11,0.0
11,FH33RLODWXA.T,12,0.0
