,meter_id,month,reading
0,793XLODWXA.T,1,99295.78300000001
1,793XLODWXA.T,2,89261.64699999991
2,793XLODWXA.T,3,94149.84199999995
3,793XLODWXA.T,4,65385.45526999998
4,793XLODWXA.T,5,59003.09389000007
5,793XLODWXA.T,6,82264.4167100001
6,793XLODWXA.T,7,109511.88476999992
7,793XLODWXA.T,8,90590.41293000011
8,793XLODWXA.T,9,76445.95711999992
9,793XLODWXA.T,10,84674.95940999997
10,793XLODWXA.T,11,85561.85442000002
11,793XLODWXA.T,12,81587.69081999999
