,meter_id,month,reading
0,CH8MLODWXA.T,1,52190.519999999946
1,CH8MLODWXA.T,2,47593.51
2,CH8MLODWXA.T,3,49731.290999999954
3,CH8MLODWXA.T,4,44805.50733000003
4,CH8MLODWXA.T,5,52581.59616000002
5,CH8MLODWXA.T,6,71592.30052999996
6,CH8MLODWXA.T,7,69431.6522699999
7,CH8MLODWXA.T,8,60154.92048000001
8,CH8MLODWXA.T,9,53046.368129999995
9,CH8MLODWXA.T,10,50210.16166000002
10,CH8MLODWXA.T,11,46397.517090000016
11,CH8MLODWXA.T,12,50038.397909999985
