,meter_id,month,reading
0,PA44MLODWXA.T,1,0.0
1,PA44MLODWXA.T,2,0.0
2,PA44MLODWXA.T,3,0.0
3,PA44MLODWXA.T,4,0.0
4,PA44MLODWXA.T,5,0.0
5,PA44MLODWXA.T,6,0.0
6,PA44MLODWXA.T,7,0.0
7,PA44MLODWXA.T,8,0.0
8,PA44MLODWXA.T,9,0.0
9,PA44MLODWXA.T,10,24167.62102000001
10,PA44MLODWXA.T,11,48426.024020000055
11,PA44MLODWXA.T,12,52357.36999999999
